Arguments: Namespace(local_rank=None, use_sync_bn=False, use_amp=False, script_mode='train', config='/content/drive/MyDrive/SemNov_AML_DAAI_23-24/cfgs/Pointbertb32.yaml', seed=1, epochs=250, batch_size=64, num_workers=4, resume=None, apply_fix_cellphone=True, data_root='./3D_OS_release_data', checkpoints_dir='outputs', exp_name='OpenShape_Pointbertb32_SR2', eval_step=5, save_step=10, ckpt_path=None, src='SR2', sonn_split='main_split', sonn_h5_name='objectdataset.h5', augm_set='rw', grad_norm_clip=-1, num_points=1024, num_points_test=2048, wandb_name=None, wandb_group='md-2-sonn-augmCorr', wandb_proj='AML_DAAI_proj23_24_test', loss='CE', cs=False, cs_gan_lr=0.0002, cs_beta=0.1, save_feats=None, fine_tuning='/content/drive/MyDrive/openshape-pointbert-vitb32-rgb/model.pt', corruption=None, tar1='none', tar2='none', log_dir='outputs/OpenShape_Pointbertb32_SR2', tb_dir='outputs/OpenShape_Pointbertb32_SR2/tb-logs', models_dir='outputs/OpenShape_Pointbertb32_SR2/models', backup_dir='outputs/OpenShape_Pointbertb32_SR2/backup-code')
Config: {'optimizer': {'type': 'sgd', 'skip_wd': [], 'weight_decay': 0.0001, 'kwargs': {'lr': 0.1, 'momentum': 0.9}}, 'scheduler': {'type': 'CosLR', 'kwargs': {'t_initial': 250, 'cycle_limit': 1, 'lr_min': 0.0001}}, 'model': {'ENCO_NAME': 'PointBERTB32', 'cla_input_dim': 512, 'dropout': 0.5, 'act': 'gelu'}}
World size: 1

SR2 train synset: {'bed': 0, 'toilet': 1, 'desk': 2, 'monitor': 3, 'table': 2}
Source: SR2
Num training classes: 4
Model: 
Classifier(
  (enco): PointPatchTransformer(
    (sa): PointNetSetAbstraction(
      (mlp_convs): ModuleList(
        (0): Conv2d(9, 64, kernel_size=(1, 1), stride=(1, 1))
        (1): Conv2d(64, 64, kernel_size=(1, 1), stride=(1, 1))
        (2): Conv2d(64, 128, kernel_size=(1, 1), stride=(1, 1))
      )
      (mlp_bns): ModuleList(
        (0-1): 2 x BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (2): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      )
    )
    (lift): Sequential(
      (0): Conv1d(131, 512, kernel_size=(1,), stride=(1,))
      (1): Lambda()
      (2): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    )
    (transformer): Transformer(
      (layers): ModuleList(
        (0-11): 12 x ModuleList(
          (0): PreNorm(
            (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
            (fn): Attention(
              (attend): Softmax(dim=-1)
              (dropout): Dropout(p=0.0, inplace=False)
              (to_qkv): Linear(in_features=512, out_features=1536, bias=False)
              (to_out): Sequential(
                (0): Linear(in_features=512, out_features=512, bias=True)
                (1): Dropout(p=0.0, inplace=False)
              )
            )
          )
          (1): PreNorm(
            (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
            (fn): FeedForward(
              (net): Sequential(
                (0): Linear(in_features=512, out_features=1024, bias=True)
                (1): GELU(approximate='none')
                (2): Dropout(p=0.0, inplace=False)
                (3): Linear(in_features=1024, out_features=512, bias=True)
                (4): Dropout(p=0.0, inplace=False)
              )
            )
          )
        )
      )
    )
  )
  (penultimate): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=False)
    (1): BatchNorm1d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): GELU(approximate='none')
    (3): Dropout(p=0.5, inplace=False)
    (4): Linear(in_features=512, out_features=256, bias=False)
  )
  (head): Sequential(
    (0): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (1): GELU(approximate='none')
    (2): Dropout(p=0.5, inplace=False)
    (3): Linear(in_features=256, out_features=4, bias=True)
  )
)

param count: 
25.6935 M
Loss: CE

it: [10/29-1/250], rank: [1/1], Loss: 0.0747, Loss avg: 0.4625, lr: 0.100000, BT: 0.34, DT: 0.00
Train [10/250]	rank: [1/1], Loss: 0.0225, Acc: 0.9925, Bal Acc: 0.9926, BT: 0.40, DT: 0.03,  epoch time: 11.59
Test [10/250]	Acc: 1.0000, Bal Acc: 1.0000
it: [10/29-11/250], rank: [1/1], Loss: 0.0061, Loss avg: 0.0225, lr: 0.099606, BT: 0.36, DT: 0.00
it: [20/29-11/250], rank: [1/1], Loss: 0.0355, Loss avg: 0.0220, lr: 0.099606, BT: 0.37, DT: 0.00
Train [11/250]	rank: [1/1], Loss: 0.0211, Acc: 0.9941, Bal Acc: 0.9940, BT: 0.39, DT: 0.02,  epoch time: 11.32
it: [10/29-12/250], rank: [1/1], Loss: 0.0030, Loss avg: 0.0162, lr: 0.099524, BT: 0.39, DT: 0.01
it: [20/29-12/250], rank: [1/1], Loss: 0.0080, Loss avg: 0.0169, lr: 0.099524, BT: 0.37, DT: 0.00
Train [12/250]	rank: [1/1], Loss: 0.0177, Acc: 0.9946, Bal Acc: 0.9946, BT: 0.42, DT: 0.04,  epoch time: 12.17
it: [10/29-13/250], rank: [1/1], Loss: 0.0416, Loss avg: 0.0294, lr: 0.099433, BT: 0.39, DT: 0.01
it: [20/29-13/250], rank: [1/1], Loss: 0.0093, Loss avg: 0.0195, lr: 0.099433, BT: 0.52, DT: 0.01
Train [13/250]	rank: [1/1], Loss: 0.0178, Acc: 0.9919, Bal Acc: 0.9925, BT: 0.42, DT: 0.03,  epoch time: 12.35
it: [10/29-14/250], rank: [1/1], Loss: 0.0008, Loss avg: 0.0304, lr: 0.099335, BT: 0.37, DT: 0.00
it: [20/29-14/250], rank: [1/1], Loss: 0.0047, Loss avg: 0.0228, lr: 0.099335, BT: 0.37, DT: 0.00
Train [14/250]	rank: [1/1], Loss: 0.0271, Acc: 0.9930, Bal Acc: 0.9938, BT: 0.39, DT: 0.02,  epoch time: 11.50
it: [10/29-15/250], rank: [1/1], Loss: 0.0010, Loss avg: 0.0129, lr: 0.099229, BT: 0.37, DT: 0.00
it: [20/29-15/250], rank: [1/1], Loss: 0.1207, Loss avg: 0.0182, lr: 0.099229, BT: 0.37, DT: 0.00
Train [15/250]	rank: [1/1], Loss: 0.0194, Acc: 0.9930, Bal Acc: 0.9936, BT: 0.40, DT: 0.03,  epoch time: 11.73
Test [15/250]	Acc: 1.0000, Bal Acc: 1.0000
it: [10/29-16/250], rank: [1/1], Loss: 0.0013, Loss avg: 0.0109, lr: 0.099115, BT: 0.37, DT: 0.00
it: [20/29-16/250], rank: [1/1], Loss: 0.0062, Loss avg: 0.0143, lr: 0.099115, BT: 0.37, DT: 0.00
Train [16/250]	rank: [1/1], Loss: 0.0129, Acc: 0.9952, Bal Acc: 0.9951, BT: 0.40, DT: 0.03,  epoch time: 11.65
it: [10/29-17/250], rank: [1/1], Loss: 0.0041, Loss avg: 0.0119, lr: 0.098994, BT: 0.40, DT: 0.01
it: [20/29-17/250], rank: [1/1], Loss: 0.0278, Loss avg: 0.0111, lr: 0.098994, BT: 0.36, DT: 0.00
Train [17/250]	rank: [1/1], Loss: 0.0099, Acc: 0.9973, Bal Acc: 0.9976, BT: 0.42, DT: 0.04,  epoch time: 12.16
it: [10/29-18/250], rank: [1/1], Loss: 0.0003, Loss avg: 0.0043, lr: 0.098865, BT: 0.37, DT: 0.00
it: [20/29-18/250], rank: [1/1], Loss: 0.0006, Loss avg: 0.0190, lr: 0.098865, BT: 0.36, DT: 0.00
Train [18/250]	rank: [1/1], Loss: 0.0193, Acc: 0.9935, Bal Acc: 0.9934, BT: 0.40, DT: 0.02,  epoch time: 11.56
it: [10/29-19/250], rank: [1/1], Loss: 0.0039, Loss avg: 0.0058, lr: 0.098728, BT: 0.36, DT: 0.00
it: [20/29-19/250], rank: [1/1], Loss: 0.0422, Loss avg: 0.0084, lr: 0.098728, BT: 0.37, DT: 0.00
Train [19/250]	rank: [1/1], Loss: 0.0080, Acc: 0.9973, Bal Acc: 0.9974, BT: 0.39, DT: 0.02,  epoch time: 11.31
it: [10/29-20/250], rank: [1/1], Loss: 0.0032, Loss avg: 0.0048, lr: 0.098583, BT: 0.36, DT: 0.00
it: [20/29-20/250], rank: [1/1], Loss: 0.0011, Loss avg: 0.0161, lr: 0.098583, BT: 0.38, DT: 0.00
Train [20/250]	rank: [1/1], Loss: 0.0144, Acc: 0.9952, Bal Acc: 0.9956, BT: 0.40, DT: 0.03,  epoch time: 11.67
Test [20/250]	Acc: 0.9978, Bal Acc: 0.9973
it: [10/29-21/250], rank: [1/1], Loss: 0.0030, Loss avg: 0.0175, lr: 0.098431, BT: 0.37, DT: 0.00
it: [20/29-21/250], rank: [1/1], Loss: 0.0038, Loss avg: 0.0199, lr: 0.098431, BT: 0.37, DT: 0.00
Train [21/250]	rank: [1/1], Loss: 0.0161, Acc: 0.9952, Bal Acc: 0.9953, BT: 0.40, DT: 0.03,  epoch time: 11.64
it: [10/29-22/250], rank: [1/1], Loss: 0.0013, Loss avg: 0.0179, lr: 0.098271, BT: 0.39, DT: 0.01
it: [20/29-22/250], rank: [1/1], Loss: 0.0608, Loss avg: 0.0140, lr: 0.098271, BT: 0.37, DT: 0.00
Train [22/250]	rank: [1/1], Loss: 0.0107, Acc: 0.9962, Bal Acc: 0.9967, BT: 0.42, DT: 0.04,  epoch time: 12.23
it: [10/29-23/250], rank: [1/1], Loss: 0.0141, Loss avg: 0.0079, lr: 0.098103, BT: 0.39, DT: 0.01
it: [20/29-23/250], rank: [1/1], Loss: 0.0125, Loss avg: 0.0080, lr: 0.098103, BT: 0.52, DT: 0.02
Train [23/250]	rank: [1/1], Loss: 0.0070, Acc: 0.9995, Bal Acc: 0.9995, BT: 0.44, DT: 0.03,  epoch time: 12.72
it: [10/29-24/250], rank: [1/1], Loss: 0.0348, Loss avg: 0.0080, lr: 0.097928, BT: 0.37, DT: 0.00
it: [20/29-24/250], rank: [1/1], Loss: 0.0023, Loss avg: 0.0122, lr: 0.097928, BT: 0.37, DT: 0.00
Train [24/250]	rank: [1/1], Loss: 0.0106, Acc: 0.9946, Bal Acc: 0.9946, BT: 0.39, DT: 0.02,  epoch time: 11.48
it: [10/29-25/250], rank: [1/1], Loss: 0.0005, Loss avg: 0.0023, lr: 0.097745, BT: 0.36, DT: 0.00
it: [20/29-25/250], rank: [1/1], Loss: 0.0037, Loss avg: 0.0048, lr: 0.097745, BT: 0.37, DT: 0.00
Train [25/250]	rank: [1/1], Loss: 0.0073, Acc: 0.9978, Bal Acc: 0.9981, BT: 0.40, DT: 0.03,  epoch time: 11.67
Test [25/250]	Acc: 1.0000, Bal Acc: 1.0000
it: [10/29-26/250], rank: [1/1], Loss: 0.0078, Loss avg: 0.0100, lr: 0.097555, BT: 0.38, DT: 0.01
it: [20/29-26/250], rank: [1/1], Loss: 0.0003, Loss avg: 0.0101, lr: 0.097555, BT: 0.36, DT: 0.00
Train [26/250]	rank: [1/1], Loss: 0.0112, Acc: 0.9952, Bal Acc: 0.9946, BT: 0.39, DT: 0.03,  epoch time: 11.51
it: [10/29-27/250], rank: [1/1], Loss: 0.1012, Loss avg: 0.0229, lr: 0.097358, BT: 0.41, DT: 0.01
it: [20/29-27/250], rank: [1/1], Loss: 0.0139, Loss avg: 0.0171, lr: 0.097358, BT: 0.37, DT: 0.00
Train [27/250]	rank: [1/1], Loss: 0.0168, Acc: 0.9946, Bal Acc: 0.9942, BT: 0.42, DT: 0.04,  epoch time: 12.38
it: [10/29-28/250], rank: [1/1], Loss: 0.0073, Loss avg: 0.0200, lr: 0.097152, BT: 0.36, DT: 0.00
it: [20/29-28/250], rank: [1/1], Loss: 0.0017, Loss avg: 0.0131, lr: 0.097152, BT: 0.40, DT: 0.00
Train [28/250]	rank: [1/1], Loss: 0.0109, Acc: 0.9973, Bal Acc: 0.9978, BT: 0.44, DT: 0.04,  epoch time: 12.74
it: [10/29-29/250], rank: [1/1], Loss: 0.0001, Loss avg: 0.0021, lr: 0.096940, BT: 0.37, DT: 0.00
it: [20/29-29/250], rank: [1/1], Loss: 0.0047, Loss avg: 0.0117, lr: 0.096940, BT: 0.37, DT: 0.00
Train [29/250]	rank: [1/1], Loss: 0.0109, Acc: 0.9984, Bal Acc: 0.9984, BT: 0.39, DT: 0.02,  epoch time: 11.38
it: [10/29-30/250], rank: [1/1], Loss: 0.0012, Loss avg: 0.0057, lr: 0.096720, BT: 0.40, DT: 0.01
it: [20/29-30/250], rank: [1/1], Loss: 0.0327, Loss avg: 0.0121, lr: 0.096720, BT: 0.37, DT: 0.00
Train [30/250]	rank: [1/1], Loss: 0.0107, Acc: 0.9957, Bal Acc: 0.9956, BT: 0.42, DT: 0.04,  epoch time: 12.27
Test [30/250]	Acc: 1.0000, Bal Acc: 1.0000
it: [10/29-31/250], rank: [1/1], Loss: 0.0344, Loss avg: 0.0065, lr: 0.096492, BT: 0.37, DT: 0.01
it: [20/29-31/250], rank: [1/1], Loss: 0.0011, Loss avg: 0.0068, lr: 0.096492, BT: 0.40, DT: 0.01
Train [31/250]	rank: [1/1], Loss: 0.0121, Acc: 0.9941, Bal Acc: 0.9945, BT: 0.41, DT: 0.03,  epoch time: 11.91
it: [10/29-32/250], rank: [1/1], Loss: 0.0010, Loss avg: 0.0179, lr: 0.096258, BT: 0.36, DT: 0.00
it: [20/29-32/250], rank: [1/1], Loss: 0.0339, Loss avg: 0.0147, lr: 0.096258, BT: 0.39, DT: 0.01
Train [32/250]	rank: [1/1], Loss: 0.0124, Acc: 0.9957, Bal Acc: 0.9958, BT: 0.40, DT: 0.02,  epoch time: 11.59
it: [10/29-33/250], rank: [1/1], Loss: 0.0010, Loss avg: 0.0252, lr: 0.096016, BT: 0.42, DT: 0.00
it: [20/29-33/250], rank: [1/1], Loss: 0.0437, Loss avg: 0.0170, lr: 0.096016, BT: 0.37, DT: 0.00
Train [33/250]	rank: [1/1], Loss: 0.0128, Acc: 0.9962, Bal Acc: 0.9961, BT: 0.40, DT: 0.02,  epoch time: 11.64
it: [10/29-34/250], rank: [1/1], Loss: 0.0011, Loss avg: 0.0029, lr: 0.095766, BT: 0.38, DT: 0.00
it: [20/29-34/250], rank: [1/1], Loss: 0.0091, Loss avg: 0.0043, lr: 0.095766, BT: 0.37, DT: 0.00
Train [34/250]	rank: [1/1], Loss: 0.0068, Acc: 0.9978, Bal Acc: 0.9982, BT: 0.42, DT: 0.04,  epoch time: 12.27
it: [10/29-35/250], rank: [1/1], Loss: 0.0010, Loss avg: 0.0084, lr: 0.095510, BT: 0.36, DT: 0.00
it: [20/29-35/250], rank: [1/1], Loss: 0.0122, Loss avg: 0.0097, lr: 0.095510, BT: 0.41, DT: 0.01
Train [35/250]	rank: [1/1], Loss: 0.0122, Acc: 0.9952, Bal Acc: 0.9949, BT: 0.41, DT: 0.02,  epoch time: 12.09
Test [35/250]	Acc: 1.0000, Bal Acc: 1.0000
it: [10/29-36/250], rank: [1/1], Loss: 0.0007, Loss avg: 0.0029, lr: 0.095246, BT: 0.37, DT: 0.00
it: [20/29-36/250], rank: [1/1], Loss: 0.0131, Loss avg: 0.0068, lr: 0.095246, BT: 0.39, DT: 0.01
Train [36/250]	rank: [1/1], Loss: 0.0067, Acc: 0.9984, Bal Acc: 0.9980, BT: 0.39, DT: 0.02,  epoch time: 11.55
it: [10/29-37/250], rank: [1/1], Loss: 0.0384, Loss avg: 0.0142, lr: 0.094975, BT: 0.36, DT: 0.00
it: [20/29-37/250], rank: [1/1], Loss: 0.0067, Loss avg: 0.0168, lr: 0.094975, BT: 0.37, DT: 0.00
Train [37/250]	rank: [1/1], Loss: 0.0152, Acc: 0.9957, Bal Acc: 0.9955, BT: 0.39, DT: 0.02,  epoch time: 11.42
it: [10/29-38/250], rank: [1/1], Loss: 0.0004, Loss avg: 0.0043, lr: 0.094697, BT: 0.40, DT: 0.01
it: [20/29-38/250], rank: [1/1], Loss: 0.0002, Loss avg: 0.0178, lr: 0.094697, BT: 0.36, DT: 0.00
Train [38/250]	rank: [1/1], Loss: 0.0162, Acc: 0.9968, Bal Acc: 0.9969, BT: 0.42, DT: 0.03,  epoch time: 12.22
it: [10/29-39/250], rank: [1/1], Loss: 0.0572, Loss avg: 0.0255, lr: 0.094412, BT: 0.38, DT: 0.01
it: [20/29-39/250], rank: [1/1], Loss: 0.0149, Loss avg: 0.0184, lr: 0.094412, BT: 0.37, DT: 0.00
Train [39/250]	rank: [1/1], Loss: 0.0142, Acc: 0.9946, Bal Acc: 0.9943, BT: 0.40, DT: 0.02,  epoch time: 11.58
it: [10/29-40/250], rank: [1/1], Loss: 0.0050, Loss avg: 0.0163, lr: 0.094120, BT: 0.37, DT: 0.00
it: [20/29-40/250], rank: [1/1], Loss: 0.0013, Loss avg: 0.0166, lr: 0.094120, BT: 0.38, DT: 0.00
Train [40/250]	rank: [1/1], Loss: 0.0121, Acc: 0.9968, Bal Acc: 0.9963, BT: 0.39, DT: 0.02,  epoch time: 11.46
Test [40/250]	Acc: 0.9978, Bal Acc: 0.9972
it: [10/29-41/250], rank: [1/1], Loss: 0.0002, Loss avg: 0.0144, lr: 0.093822, BT: 0.37, DT: 0.00
it: [20/29-41/250], rank: [1/1], Loss: 0.0008, Loss avg: 0.0098, lr: 0.093822, BT: 0.36, DT: 0.00
Train [41/250]	rank: [1/1], Loss: 0.0122, Acc: 0.9952, Bal Acc: 0.9952, BT: 0.38, DT: 0.02,  epoch time: 11.27
it: [10/29-42/250], rank: [1/1], Loss: 0.0030, Loss avg: 0.0116, lr: 0.093516, BT: 0.40, DT: 0.01
it: [20/29-42/250], rank: [1/1], Loss: 0.0104, Loss avg: 0.0201, lr: 0.093516, BT: 0.36, DT: 0.00
Train [42/250]	rank: [1/1], Loss: 0.0153, Acc: 0.9962, Bal Acc: 0.9966, BT: 0.43, DT: 0.04,  epoch time: 12.41
it: [10/29-43/250], rank: [1/1], Loss: 0.0042, Loss avg: 0.0056, lr: 0.093203, BT: 0.43, DT: 0.00
it: [20/29-43/250], rank: [1/1], Loss: 0.0242, Loss avg: 0.0053, lr: 0.093203, BT: 0.49, DT: 0.01
Train [43/250]	rank: [1/1], Loss: 0.0065, Acc: 0.9978, Bal Acc: 0.9972, BT: 0.44, DT: 0.02,  epoch time: 12.76
it: [10/29-44/250], rank: [1/1], Loss: 0.0095, Loss avg: 0.0061, lr: 0.092883, BT: 0.37, DT: 0.00
it: [20/29-44/250], rank: [1/1], Loss: 0.0151, Loss avg: 0.0083, lr: 0.092883, BT: 0.37, DT: 0.00
Train [44/250]	rank: [1/1], Loss: 0.0080, Acc: 0.9978, Bal Acc: 0.9977, BT: 0.39, DT: 0.02,  epoch time: 11.38
it: [10/29-45/250], rank: [1/1], Loss: 0.0008, Loss avg: 0.0138, lr: 0.092557, BT: 0.36, DT: 0.00
it: [20/29-45/250], rank: [1/1], Loss: 0.0021, Loss avg: 0.0121, lr: 0.092557, BT: 0.38, DT: 0.01
Train [45/250]	rank: [1/1], Loss: 0.0152, Acc: 0.9962, Bal Acc: 0.9966, BT: 0.39, DT: 0.02,  epoch time: 11.36
Test [45/250]	Acc: 1.0000, Bal Acc: 1.0000
it: [10/29-46/250], rank: [1/1], Loss: 0.0661, Loss avg: 0.0146, lr: 0.092224, BT: 0.37, DT: 0.00
it: [20/29-46/250], rank: [1/1], Loss: 0.0014, Loss avg: 0.0121, lr: 0.092224, BT: 0.37, DT: 0.00
Train [46/250]	rank: [1/1], Loss: 0.0109, Acc: 0.9946, Bal Acc: 0.9941, BT: 0.39, DT: 0.02,  epoch time: 11.40
it: [10/29-47/250], rank: [1/1], Loss: 0.0101, Loss avg: 0.0109, lr: 0.091885, BT: 0.37, DT: 0.00
it: [20/29-47/250], rank: [1/1], Loss: 0.0006, Loss avg: 0.0105, lr: 0.091885, BT: 0.36, DT: 0.00
Train [47/250]	rank: [1/1], Loss: 0.0111, Acc: 0.9957, Bal Acc: 0.9959, BT: 0.42, DT: 0.03,  epoch time: 12.18
